userId,beerId,rating,beerName,beerStyle
1141,10325,4.0,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
467,2734,3.5,Summit Maibock,Maibock / Helles Bock
99,63019,4.0,Saranac Lake Effect Lager,Munich Dunkel Lager
35,71758,1.5,Samuel Adams Bonfire Rauchbier,Rauchbier
213,7406,4.5,Narragansett Lager,American Adjunct Lager
5943,36326,3.5,Plank Bavarian Heller Weizenbock,Weizenbock
5062,25231,4.5,India Pale Ale,English India Pale Ale (IPA)
57,1283,4.0,Bohemia,German Pilsener
26,9478,4.0,Gumballhead,American Pale Wheat Ale
665,3628,2.0,Kilkenny Irish Cream Ale,Irish Red Ale
694,7531,4.0,Tröegs Mad Elf,Belgian Strong Dark Ale
337,44991,4.5,Saint Arnold Divine Reserve #7,Weizenbock
18371,49299,4.0,Baby Tree,Quadrupel (Quad)
392,30288,3.5,Double Simcoe IPA,American Double / Imperial IPA
287,17112,5.0,Bell's Hopslam Ale,American Double / Imperial IPA
180,1421,4.0,Delirium Nocturnum,Belgian Strong Dark Ale
39,131,4.0,Ayinger Celebrator Doppelbock,Doppelbock
637,1714,3.5,Moinette Brune,Belgian Strong Dark Ale
32,1165,3.5,Beck's Dark,Munich Dunkel Lager
99,34409,3.5,Saranac High Peaks Series Imperial IPA,American Double / Imperial IPA
784,4902,5.0,Bitter Woman India Pale Ale,American IPA
147,4083,4.0,Stone Ruination IPA,American Double / Imperial IPA
147,92,4.5,Arrogant Bastard Ale,American Strong Ale
178,25061,4.0,J.W. Lees Harvest Ale (Lagavulin Whisky Cask),English Barleywine
288,2040,4.0,Reissdorf Kölsch,Kölsch
1199,5441,4.5,Founders Centennial IPA,American IPA
14400,32432,4.5,Total Domination IPA,American IPA
583,6746,4.5,Schlafly Oktoberfest,Märzen / Oktoberfest
140,276,5.0,Sierra Nevada Pale Ale,American Pale Ale (APA)
9897,25142,3.5,Bière De Mars,Bière de Garde
35,6805,4.0,Samuel Adams Vienna Style Lager,Vienna Lager
30,24357,2.5,Samael's Ale,English Barleywine
590,37586,4.5,Dancing Man Wheat,Hefeweizen
29,26049,2.0,Wild Blue (Blueberry Lager),Fruit / Vegetable Beer
132,6314,4.0,Kells Irish Style Lager,Euro Pale Lager
199,10386,4.0,Dorado Double IPA,American Double / Imperial IPA
2874,7456,3.5,St. Feuillien Triple,Tripel
754,6302,4.5,Presque Isle Pilsner,German Pilsener
132,43969,4.5,Yellow Snow IPA,American IPA
203,637,3.0,Old Speckled Hen,English Pale Ale
158,17060,5.0,Hercules Double IPA,American Double / Imperial IPA
15711,37302,4.5,Porter,American Porter
220,48385,4.5,Undercover Investigation Shut-down Ale,American Strong Ale
287,1093,3.5,Two Hearted Ale,American IPA
16589,48186,4.0,Planet Bean Coffee Stout,American Stout
26,9478,4.5,Gumballhead,American Pale Wheat Ale
696,15589,3.0,Thomas Hooker Liberator Doppelbock,Doppelbock
290,3425,3.5,Schöfferhofer Hefeweizen,Hefeweizen
689,2886,3.5,Northwind Imperial Stout,Russian Imperial Stout
385,26972,4.0,TREAT (Imperial Chocolate Pumpkin Porter),American Porter
450,1481,4.0,India Pale Ale,English India Pale Ale (IPA)
470,2137,3.0,Leffe Blonde,Belgian Pale Ale
3818,40058,4.5,Choklat,American Double / Imperial Stout
14154,44143,3.5,Oscura,California Common / Steam Beer
208,674,4.5,Westmalle Trappist Dubbel,Dubbel
10097,28672,4.0,UFO Raspberry Hefeweizen,Fruit / Vegetable Beer
2137,2354,4.5,Oatmeal Stout,Oatmeal Stout
10099,6260,3.0,Punkin Ale,Pumpkin Ale
130,46809,4.0,Flashback Ale,American Brown Ale
287,20604,4.0,Hell Hath No Fury Ale,Belgian Strong Dark Ale
1141,18272,4.5,Dernière Volonté,Belgian Pale Ale
9897,19314,4.0,La Roja,American Wild Ale
342,639,4.5,Newcastle Brown Ale,English Brown Ale
203,2635,3.0,Wexford Irish Cream Ale,Cream Ale
30,47139,3.5,Brabant,American Wild Ale
190,7290,4.0,Chapeau Kriek Lambic,Lambic - Fruit
42,141,5.0,Hennepin (Farmhouse Saison),Saison / Farmhouse Ale
18006,48582,4.0,Daisy Cutter Pale Ale,American Pale Ale (APA)
458,2255,4.5,Full Moon Pale Rye Ale,Rye Beer
99,3529,4.0,Saranac Mountain Ale,Fruit / Vegetable Beer
423,36333,4.5,Saison - Brett,Saison / Farmhouse Ale
113,576,4.5,Samuel Smith's Nut Brown Ale,English Brown Ale
9790,20206,2.5,Duck-Rabbit Brown Ale,American Brown Ale
39,132,4.5,Ayinger Bräu Weisse,Hefeweizen
14879,33624,4.5,Hoppin' To Heaven IPA,American IPA
604,13067,3.5,Cuvée Des Trolls,Belgian Strong Pale Ale
158,12013,4.5,Yeti Imperial Stout,Russian Imperial Stout
42,141,4.5,Hennepin (Farmhouse Saison),Saison / Farmhouse Ale
287,26637,3.0,Bell's Wheat Four Ale,American Pale Wheat Ale
470,2137,4.0,Leffe Blonde,Belgian Pale Ale
1534,6947,4.5,Cuvée Van De Keizer Blauw (Blue),Belgian Strong Dark Ale
1549,47692,3.0,Night Stalker,American Double / Imperial Stout
3818,10433,3.0,Porter,American Porter
63,198,2.0,Black Butte Porter,American Porter
63,17984,3.5,Twilight Ale,American Blonde Ale
1199,21822,3.5,Founders Imperial Stout,Russian Imperial Stout
321,1836,5.0,La Chouffe,Belgian Strong Pale Ale
2743,22505,4.5,Green Flash West Coast I.P.A.,American IPA
655,1798,5.0,Boddingtons Pub Ale,English Pale Ale
273,44595,3.5,Sweetwater Motor Boat,Extra Special / Strong Bitter (ESB)
220,19589,4.0,Lagunitas PILS (Czech Style Pilsner),Czech Pilsener
1199,60511,3.0,Founders Nemesis 2010,American Barleywine
10161,871,3.0,Moretti La Rossa Birra Doppio Malto,Doppelbock
703,2041,3.5,Erdinger Weissbier Dunkel,Dunkelweizen
418,45345,4.0,Terra-Rye'ZD Black Rye Lager,Rye Beer
360,935,3.0,Warsteiner Premium Verum,German Pilsener
215,1346,5.0,Chimay Tripel (White),Tripel
68,2151,2.0,Tire Bite Golden Ale,Kölsch
142,924,3.0,Franziskaner Hefe-Weisse Dunkel,Dunkelweizen
176,616,5.0,Julius Echter Hefe-Weissbier Dunkel,Dunkelweizen
583,6746,3.5,Schlafly Oktoberfest,Märzen / Oktoberfest
9790,30521,4.5,Duck-Rabbit Wee Heavy Scotch Style Ale,Scotch Ale / Wee Heavy
192,607,4.5,Fat Tire Amber Ale,American Amber / Red Ale
207,1696,5.0,Trappistes Rochefort 8,Dubbel
18149,34415,3.5,Judgment Day,Quadrupel (Quad)
2681,48139,4.0,Mama's Little Yella Pils,Czech Pilsener
694,52128,2.5,Tröegs Java Head Stout,Oatmeal Stout
10097,35646,3.5,Harpoon Brown Session Ale,English Dark Mild Ale
583,33515,3.0,Schlafly Christmas Ale,Herbed / Spiced Beer
3818,9088,3.0,IPA (India Pale Ale),American IPA
140,1904,4.5,Sierra Nevada Celebration Ale,American IPA
392,1591,3.5,Winter Ale,Winter Warmer
139,1932,2.5,Pumpkinhead Ale,Pumpkin Ale
2171,6815,4.0,8th Street Ale,English Pale Ale
158,11922,4.5,Titan IPA,American IPA
8,46767,4.0,Drifter Pale Ale,American Pale Ale (APA)
173,944,2.0,Ruth,American Pale Ale (APA)
18134,54,4.0,Blackhook Porter,American Porter
345,1012,4.0,St. Victorious,Doppelbock
140,37477,4.5,Sierra Nevada Anniversary Ale (2007-2009),American IPA
579,36594,4.0,Wailua Wheat,American Pale Wheat Ale
71,222,4.5,Fuller's London Pride,English Pale Ale
863,22227,4.5,Supplication,American Wild Ale
9629,37147,4.0,Black Licorice Lager,Euro Dark Lager
1199,19960,5.0,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
337,38176,3.5,Saint Arnold Divine Reserve #5,Russian Imperial Stout
10099,49838,4.5,Squall IPA,American Double / Imperial IPA
187,599,4.0,Lindemans Framboise,Lambic - Fruit
124,387,3.5,Salvator Doppel Bock,Doppelbock
140,276,4.0,Sierra Nevada Pale Ale,American Pale Ale (APA)
35,103,4.0,Samuel Adams Summer Ale,American Pale Wheat Ale
68,17009,3.5,Heller Hound Bock Beer,Maibock / Helles Bock
285,776,4.0,Samichlaus Bier,Doppelbock
187,600,3.0,Lindemans Kriek,Lambic - Fruit
212,5799,3.5,Bacchus,Flanders Oud Bruin
73,15813,4.0,Great Lakes Blackout Stout,Russian Imperial Stout
187,598,4.5,Lindemans Pêche,Lambic - Fruit
22,3523,4.0,Éphémère (Apple),Fruit / Vegetable Beer
5316,217,3.5,Full Sail Wassail,Winter Warmer
96,299,3.5,#9,Fruit / Vegetable Beer
9790,34284,3.5,Duck-Rabbit Barleywine Ale,English Barleywine
143,32575,4.0,Bohemian Black Lager,Schwarzbier
13307,39775,3.5,Big Worse,American Barleywine
287,1891,4.0,Third Coast Old Ale,American Barleywine
16866,42433,4.0,Orchard White,Witbier
132,1597,4.0,St. Rogue Red,American Amber / Red Ale
147,1160,4.5,Stone Imperial Russian Stout,Russian Imperial Stout
147,43905,4.5,Stone Cali-Belgique,Belgian IPA
178,26039,3.0,J.W. Lees Harvest Ale (Sherry Cask),English Barleywine
209,754,4.5,Guinness Draught,Irish Dry Stout
651,18721,3.5,Cascazilla,American Amber / Red Ale
113,573,3.0,Samuel Smith's India Ale,English India Pale Ale (IPA)
199,48505,4.0,Victory At Sea Coffee Vanilla Imperial Porter,American Porter
590,1585,4.0,Raspberry Tart,Fruit / Vegetable Beer
140,276,5.0,Sierra Nevada Pale Ale,American Pale Ale (APA)
10099,6108,4.5,60 Minute IPA,American IPA
13307,29688,3.0,Cascade Single Hop IPA,American IPA
76,772,4.0,Hacker-Pschorr Hefe Weisse Natürtrub,Hefeweizen
33,89,3.5,Lost Sailor India Pale Ale,English India Pale Ale (IPA)
1199,35036,5.0,Founders Backwoods Bastard,Scotch Ale / Wee Heavy
16866,42434,4.0,Saison Rue,Saison / Farmhouse Ale
3120,27604,4.5,Duet IPA,American IPA
342,639,3.5,Newcastle Brown Ale,English Brown Ale
664,73,5.0,Young's Double Chocolate Stout,Milk / Sweet Stout
1199,7463,3.5,Founders Dirty Bastard,Scotch Ale / Wee Heavy
3268,16638,2.5,Cherry Chocolate Beer,Fruit / Vegetable Beer
28,665,4.0,Anchor Liberty Ale,American Pale Ale (APA)
651,1782,2.5,Apricot Wheat,Fruit / Vegetable Beer
1,429,4.0,Pilsner Urquell,Czech Pilsener
218,23627,4.0,De Koninck Amber,Flanders Red Ale
568,1504,4.5,Okocim Porter,Baltic Porter
267,53221,4.5,Friek,American Wild Ale
45,680,4.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
139,45863,4.0,Shipyard Barley Wine Style Ale (Pugsley's Signature Series),English Barleywine
28,665,4.0,Anchor Liberty Ale,American Pale Ale (APA)
196,620,4.0,Affligem Blond,Belgian Strong Pale Ale
141,16403,4.0,"Smuttynose IPA ""Finest Kind""",American IPA
112,412,4.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
45,40149,4.0,Brooklyn Black OPS,Russian Imperial Stout
1177,9359,4.5,Black H2O Oatmeal Stout,Oatmeal Stout
392,6073,4.0,Merry Monks' Ale,Tripel
18371,58873,4.0,Field Mouse's Farewell,Saison / Farmhouse Ale
590,1585,4.5,Raspberry Tart,Fruit / Vegetable Beer
9629,49664,4.0,Anniversary Ale,Wheatwine
179,632,4.0,Snake River Zonker Stout,Foreign / Export Stout
15237,34312,4.5,Pannepot Reserva,Quadrupel (Quad)
2137,2297,1.5,Avalanche Ale,American Amber / Red Ale
28,665,4.0,Anchor Liberty Ale,American Pale Ale (APA)
491,2131,4.5,Coopers Best Extra Stout,Foreign / Export Stout
287,1094,4.0,Bell's Oberon Ale,American Pale Wheat Ale
30,24357,2.5,Samael's Ale,English Barleywine
112,37113,3.5,Old Stock Cellar Reserve (Aged In Bourbon Barrels),Old Ale
48,1608,3.5,Bornem Dubbel,Dubbel
2372,5948,4.5,Terrapin Rye Pale Ale,American Pale Ale (APA)
96,28536,4.0,Circus Boy,American Pale Wheat Ale
10099,60078,4.0,My Antonia,American Double / Imperial Pilsner
112,37112,3.0,Le Merle,Saison / Farmhouse Ale
156,120,3.5,Pick Axe IPA,American IPA
99,1464,3.5,Saranac India Pale Ale,American IPA
215,672,3.5,Chimay Première (Red),Dubbel
287,1287,5.0,Bell's Porter,American Porter
73,15813,4.5,Great Lakes Blackout Stout,Russian Imperial Stout
3818,21100,4.0,Oat (Imperial Oatmeal Stout),American Double / Imperial Stout
22,3635,3.5,La Terrible,Belgian Strong Dark Ale
22,31,4.0,Blanche De Chambly,Witbier
2372,53886,3.5,Terrapin Hopsecutioner,American IPA
610,1655,3.5,Red Rocket Ale,American Amber / Red Ale
718,2184,4.0,Petrus Aged Pale,Flanders Oud Bruin
173,945,4.0,Adam,Old Ale
4,448,3.5,Allagash Tripel Ale,Tripel
484,3307,2.5,Oatmeal Stout,Oatmeal Stout
689,4307,4.5,The Bitter End Pale Ale,American Pale Ale (APA)
99,34409,2.0,Saranac High Peaks Series Imperial IPA,American Double / Imperial IPA
35,68403,4.0,Latitude 48 Deconstructed IPA - Zeus,American IPA
1199,17538,4.0,Founders Devil Dancer,American Double / Imperial IPA
263,727,4.0,Aecht Schlenkerla Rauchbier Märzen,Rauchbier
42,3457,3.0,Three Philosophers Belgian Style Blend (Quadrupel),Quadrupel (Quad)
39,131,4.5,Ayinger Celebrator Doppelbock,Doppelbock
287,2403,4.0,Bell's Special Double Cream Stout,American Stout
694,15881,4.5,Tröegs Nugget Nectar,American Amber / Red Ale
113,571,4.0,Samuel Smith's Oatmeal Stout,Oatmeal Stout
637,1717,4.0,Saison Dupont,Saison / Farmhouse Ale
392,1591,3.5,Winter Ale,Winter Warmer
357,57259,4.5,Gandhi-Bot Double IPA,American Double / Imperial IPA
3120,32286,4.5,Nelson,American IPA
1549,17141,3.5,312 Urban Wheat,American Pale Wheat Ale
309,27116,4.5,Jenlain Ambrée,Bière de Garde
23495,36378,4.5,Professor Fritz Briem 1809 Berliner Weisse,Berliner Weissbier
29,1320,2.0,Bud Light,Light Lager
339,1959,4.0,Farmhouse Summer Ale,American Blonde Ale
147,1160,4.5,Stone Imperial Russian Stout,Russian Imperial Stout
147,92,3.0,Arrogant Bastard Ale,American Strong Ale
28,1445,5.0,Anchor Old Foghorn,English Barleywine
13014,46849,4.5,Abrasive Ale,American Double / Imperial IPA
30,36838,4.0,Avery Anniversary Ale - Fourteen,Belgian Strong Dark Ale
220,49789,4.0,A Little Sumpin' Sumpin' Ale,American Pale Wheat Ale
302,33543,3.5,Dundee Porter,American Porter
147,4083,4.5,Stone Ruination IPA,American Double / Imperial IPA
187,6104,4.5,Lindemans Gueuze Cuvée René,Gueuze
2743,34085,4.0,Green Flash Imperial India Pale Ale,American Double / Imperial IPA
215,672,4.0,Chimay Première (Red),Dubbel
590,1577,4.0,Wisconsin Belgian Red,Fruit / Vegetable Beer
203,2635,2.5,Wexford Irish Cream Ale,Cream Ale
180,1385,5.0,Delirium Tremens,Belgian Strong Pale Ale
8,46767,4.0,Drifter Pale Ale,American Pale Ale (APA)
259,30370,4.5,"St. Bernardus Abt 12 (60th Anniversary ""Special Edition"")",Quadrupel (Quad)
677,2213,1.0,Crazy Ed's Cave Creek Chili Beer,Chile Beer
583,1629,4.5,Schlafly Pale Ale,English Pale Ale
48,156,4.0,Piraat Ale,Belgian IPA
7944,20907,3.5,Santa's Butt,English Porter
45,2231,3.0,Brooklyn Monster Ale,English Barleywine
63,34420,5.0,The Abyss,American Double / Imperial Stout
419,2888,3.5,Spanish Peaks Black Dog Ale,American Pale Ale (APA)
158,20931,4.0,Old Ruffian Barley Wine,American Barleywine
99,26618,3.5,Saranac Winter Wassail,Winter Warmer
1199,16074,4.0,Founders Red's Rye PA,Rye Beer
579,33183,3.5,Pipeline Porter,American Porter
360,935,3.5,Warsteiner Premium Verum,German Pilsener
35,1503,3.5,Sam Adams Light,Light Lager
694,52128,4.0,Tröegs Java Head Stout,Oatmeal Stout
63,58695,4.5,Hop In The Dark Cascadian Dark Ale,American Black Ale
394,20746,2.0,Stoudt's Triple (Belgian Abbey-Style Ale),Tripel
7944,39668,3.5,Insanely Bad Elf,English Strong Ale
313,857,4.0,Trappist Westvleteren 8,Dubbel
221,747,4.0,Dragon Stout,Foreign / Export Stout
9897,38459,4.0,Bam Noire,Saison / Farmhouse Ale
220,3711,4.0,Censored,American Amber / Red Ale
10099,1161,5.0,Indian Brown Ale,American Brown Ale
559,1468,4.5,Prohibition Ale,American Amber / Red Ale
288,2040,4.0,Reissdorf Kölsch,Kölsch
68,52855,1.5,Raging Bitch Belgian-Style IPA,Belgian IPA
35,1903,2.0,Samuel Adams Cranberry Lambic,Fruit / Vegetable Beer
2210,5653,3.0,Double Barrel Ale,English Pale Ale
57,171,4.5,Dos Equis Amber Lager,Vienna Lager
215,2512,5.0,Chimay Grande Réserve (Blue),Belgian Strong Dark Ale
18134,48411,4.5,Belgian Tripel,Tripel
610,2751,4.0,Racer 5 India Pale Ale,American IPA
7944,20789,4.0,Very Bad Elf,English Pale Ale
252,731,4.5,Weihenstephaner Hefeweissbier,Hefeweizen
147,1160,3.5,Stone Imperial Russian Stout,Russian Imperial Stout
751,38636,3.5,Montana Trout Slayer Ale,American Pale Wheat Ale
2137,2297,3.5,Avalanche Ale,American Amber / Red Ale
16205,38427,2.5,Lectio Divina,Saison / Farmhouse Ale
147,90,4.5,Stone Smoked Porter,American Porter
287,33245,4.0,Bell's Lager Of The Lakes,American Pale Lager
147,72138,3.5,Stone 15th Anniversary Escondidian Imperial Black IPA,American Black Ale
220,16159,3.5,Lagunitas Sirius Ale,Cream Ale
388,2558,4.5,Cantillon Vigneronne,Lambic - Fruit
345,1002,5.0,Victory Lager,Munich Helles Lager
68,204,4.0,Old Scratch Amber Lager,California Common / Steam Beer
1853,9365,3.5,Route 113 I.P.A.,American IPA
590,24073,4.0,Unplugged Imperial IPA,American Double / Imperial IPA
10541,41778,4.5,Cucapá Chupacabras Pale Ale,English Pale Ale
5318,33243,4.0,Wipeout I.P.A.,American IPA
83,248,4.5,Hoegaarden Original White Ale,Witbier
6288,28242,3.5,Podge Belgian Imperial Stout,Russian Imperial Stout
262,35741,4.5,He'Brew Origin Pomegranate Ale,American Strong Ale
35,47360,4.0,Samuel Adams Imperial Stout,Russian Imperial Stout
10279,20336,4.5,Red Rock Amber Ale,American Amber / Red Ale
751,4367,4.0,Summer Honey Ale,American Pale Ale (APA)
14064,35608,4.5,Just Outstanding IPA,American IPA
590,1585,4.5,Raspberry Tart,Fruit / Vegetable Beer
35,1193,4.5,Samuel Adams Boston Ale (Stock Ale),American Pale Ale (APA)
73,226,4.0,Great Lakes Edmund Fitzgerald Porter,American Porter
30,23042,3.5,Karma,Belgian Pale Ale
652,35930,4.0,Brewhouse Coffee Stout,American Stout
287,26238,4.0,Bell's Batch 7000,American Double / Imperial Stout
641,1745,3.5,Duchesse De Bourgogne,Flanders Red Ale
285,39766,4.0,Samichlaus Bier Helles,Doppelbock
113,46749,4.5,Samuel Smith's Yorkshire Stingo,English Strong Ale
302,855,5.0,Genny Light,Light Lager
158,145,4.0,Wild Raspberry Ale,Fruit / Vegetable Beer
35,103,2.5,Samuel Adams Summer Ale,American Pale Wheat Ale
28,63022,4.0,Our Special Ale 2010 (Anchor Christmas Ale),Winter Warmer
45,680,4.5,Brooklyn Black Chocolate Stout,Russian Imperial Stout
403,1889,4.0,Snow Cap,Winter Warmer
637,1715,3.5,Bière De Miel Biologique,Saison / Farmhouse Ale
73,1575,4.0,Great Lakes Commodore Perry IPA,English India Pale Ale (IPA)
220,48969,3.5,2009 Correction Ale,American IPA
18968,3649,3.0,Jolly Scot Scottish Ale,Scottish Ale
12516,45992,4.0,12 Dogs Of Christmas Ale,Winter Warmer
413,5716,3.5,Sweetgrass APA,American Pale Ale (APA)
2372,53886,3.5,Terrapin Hopsecutioner,American IPA
10161,871,4.5,Moretti La Rossa Birra Doppio Malto,Doppelbock
826,2575,4.0,Val-Dieu Brune,Dubbel
590,1585,4.5,Raspberry Tart,Fruit / Vegetable Beer
73,9353,4.0,Great Lakes Holy Moses,Witbier
619,19957,4.0,Lobotomy Bock,Doppelbock
863,7971,4.5,Pliny The Elder,American Double / Imperial IPA
158,65144,3.5,Grand Cru,Belgian Strong Dark Ale
260,1308,3.0,3 Monts,Bière de Garde
236,22781,4.5,Offshore India Pale Ale,American IPA
13884,45629,4.0,Peak Organic Espresso Amber Ale,American Amber / Red Ale
35,1879,3.5,Samuel Adams Cream Stout,Milk / Sweet Stout
403,1889,3.0,Snow Cap,Winter Warmer
132,1118,4.5,Chocolate Stout,American Stout
48,1608,4.0,Bornem Dubbel,Dubbel
4686,3062,4.0,Hofbräu Original,Munich Helles Lager
433,3829,2.5,Molson XXX,American Malt Liquor
140,3558,4.5,Sierra Nevada Summerfest Lager,Czech Pilsener
583,33515,3.0,Schlafly Christmas Ale,Herbed / Spiced Beer
590,53433,3.5,Unplugged Cranbic Ale,American Wild Ale
287,49092,4.0,Bell's Oarsman,Berliner Weissbier
36,114,1.5,Belzebuth,Belgian Strong Pale Ale
323,13788,4.0,Old Engine Oil Special Reserve (Aged In Malt Whiskey Casks),Old Ale
345,40443,4.0,Baltic Thunder,Baltic Porter
583,32767,4.5,Schlafly Pumpkin Ale,Pumpkin Ale
29,26049,1.5,Wild Blue (Blueberry Lager),Fruit / Vegetable Beer
23980,1381,3.0,Yuengling Black & Tan,Black & Tan
10099,6260,1.0,Punkin Ale,Pumpkin Ale
199,46188,4.0,Sea Monster Imperial Stout,American Double / Imperial Stout
141,186,3.5,Smuttynose Shoals Pale Ale,American Pale Ale (APA)
140,55939,4.0,Hoptimum Double IPA - Beer Camp #19,American Double / Imperial IPA
10099,2093,2.5,90 Minute IPA,American Double / Imperial IPA
33,93,3.5,Steel Rail Extra Pale Ale,American Pale Ale (APA)
218,677,3.5,De Koninck,Belgian Pale Ale
354,5068,3.0,Cottonwood Low Down Brown Ale,English Brown Ale
35,74579,4.0,The Vixen Chocolate Chili Bock,Bock
158,12013,3.5,Yeti Imperial Stout,Russian Imperial Stout
9790,19976,3.5,Duck-Rabbit Amber Ale,American Amber / Red Ale
447,1331,4.5,Pabst Blue Ribbon (PBR),American Adjunct Lager
689,2961,3.5,Domaine DuPage French Style Country Ale,Bière de Garde
112,412,4.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
113,782,4.0,Samuel Smith's Imperial Stout,Russian Imperial Stout
825,6436,4.5,La Moneuse,Saison / Farmhouse Ale
652,3085,4.5,Mudpuppy Porter,American Porter
73,1575,4.0,Great Lakes Commodore Perry IPA,English India Pale Ale (IPA)
208,646,4.5,Westmalle Trappist Tripel,Tripel
140,3558,4.5,Sierra Nevada Summerfest Lager,Czech Pilsener
209,650,5.0,Guinness Extra Stout (Original),Irish Dry Stout
9969,35790,4.0,Stormcloud IPA,American IPA
9020,51483,4.5,Sue,American Porter
42,141,4.0,Hennepin (Farmhouse Saison),Saison / Farmhouse Ale
96,299,5.0,#9,Fruit / Vegetable Beer
423,50570,4.5,Tank 7 Farmhouse Ale,Saison / Farmhouse Ale
140,52371,4.5,Sierra Nevada Estate Brewers Harvest Ale,American IPA
143,1352,4.0,Shiner Bock,Bock
262,35741,3.5,He'Brew Origin Pomegranate Ale,American Strong Ale
156,21166,4.5,Imperial Nut Brown Ale,American Brown Ale
158,60846,4.0,Smoked Baltic Porter,Baltic Porter
694,6322,4.0,Tröegs Hopback Amber Ale,American Amber / Red Ale
1199,20478,4.5,Founders Harvest Ale,American IPA
30,22352,4.0,Maharaja,American Double / Imperial IPA
863,13742,4.0,Salvation,Belgian Strong Dark Ale
22951,64750,4.0,Hoppy Feet 1.5,American Black Ale
